Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
116705,National authorities,9.33306,12.5,Africa,Nigeria,Adamawa,Adamawa State,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116701,National authorities,6.34972,5.65,Africa,Nigeria,Edo,Ikpoba,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116697,National authorities,6.5,6.0,Africa,Nigeria,Edo,Edo State,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116693,National authorities,9.61667,6.54972,Africa,Nigeria,Niger,Minna,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116689,National authorities,13.03306,5.09972,Africa,Nigeria,Sokoto,Wamako,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116685,National authorities,12.84972,5.15,Africa,Nigeria,Sokoto,Bodinga,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116681,National authorities,12.03306,4.63306,Africa,Nigeria,Sokoto,Kebbe,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116677,National authorities,12.19972,13.43306,Africa,Nigeria,Borno,Leje,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116674,National authorities,11.84972,13.15,Africa,Nigeria,Borno,Maidugari,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116671,National authorities,6.45,3.21667,Africa,Nigeria,Lagos,Ojoh,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116667,National authorities,6.16667,6.75,Africa,Nigeria,Delta,Aniocha,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116663,National authorities,6.01667,7.08306,Africa,Nigeria,Anambra,Aguata,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116659,National authorities,11.75,11.96667,Africa,Nigeria,Yobe,Damaturu,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116655,National authorities,12.44972,7.5,Africa,Nigeria,Katsina,Dutsin Ma,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116652,National authorities,13.0,7.59972,Africa,Nigeria,Katsina,Katsina,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116646,National authorities,13.0,7.59972,Africa,Nigeria,Katsina,Katsina,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116642,National authorities,10.31667,9.83306,Africa,Nigeria,Bauchi,Bauchi,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116638,National authorities,12.28306,10.34972,Africa,Nigeria,Bauchi,Katagum,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116634,National authorities,9.91667,8.9,Africa,Nigeria,Plateau,Jos,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116631,National authorities,11.969112,8.468159,Africa,Nigeria,Kano,Dala,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116627,National authorities,11.88306,8.5,Africa,Nigeria,Kano,Kumbotso,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116623,National authorities,11.21667,7.84972,Africa,Nigeria,Kaduna,Sabon Gari,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116617,National authorities,11.3,7.45,Africa,Nigeria,Kaduna,Giwa,Unknown,21/02/2007,21/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116611,Media,23.25,87.84972,Asia,India,West Bengal,Burdwan,Unknown,19/02/2007,19/02/2007,Denied,Influenza - Avian,HPAI,"domestic, chicken",,,,,,,,,
116606,National authorities,22.28306,114.15,Asia,"Hong Kong, SAR",Administrative unit not available,Hong Kong,Unknown,07/02/2007,07/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, unspecified bird",,1,1,,,,,,
116593,National authorities,37.86667,41.11667,Asia,Turkey,Batman,Iluh,Unknown,12/02/2007,12/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,5,5,,,,,,
116590,National authorities,37.86667,41.11667,Asia,Turkey,Batman,Iluh,Unknown,14/02/2007,14/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",,11,11,,,,,,
116578,National authorities,37.86667,41.11667,Asia,Turkey,Batman,Iluh,Unknown,15/02/2007,15/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,6,6,,,,,,
116574,OIE,55.57472,38.19056,Europe,Russian Federation,Moskovskaya Oblast,Ramenskoe,Unknown,17/02/2007,17/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",177,75,75,,,,,,
116570,OIE,55.66667,36.91667,Europe,Russian Federation,Moskovskaya Oblast,Odintsovskiy Rayon,Unknown,19/02/2007,19/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116564,OIE,55.83972,35.92139,Europe,Russian Federation,Moskovskaya Oblast,Solodovo,Unknown,19/02/2007,19/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116552,OIE,37.86667,41.11667,Asia,Turkey,Batman,Iluh,Unknown,07/02/2007,07/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",415,18,18,,,,,,
116528,National authorities,55.6,37.2,Europe,Russian Federation,Moskovskaya Oblast,Marushkino,Unknown,19/02/2007,19/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116524,National authorities,56.73306,37.53306,Europe,Russian Federation,Moskovskaya Oblast,Taldom,Unknown,19/02/2007,19/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116518,National authorities,56.18306,37.28306,Europe,Russian Federation,Moskovskaya Oblast,Shikhovo,Unknown,19/02/2007,19/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116513,National authorities,55.48472,37.72222,Europe,Russian Federation,Moskovskaya Oblast,Pavlovskoe,Unknown,19/02/2007,19/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116500,National authorities,38.01667,41.18306,Asia,Turkey,Batman,Doluca,Unknown,09/02/2007,09/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,2,,,,,,
116496,National authorities,37.85,40.66667,Asia,Turkey,Diyarbakir,Bismil,Unknown,12/02/2007,12/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",730,2,2,,,,,,
116492,National authorities,37.91667,41.29972,Asia,Turkey,Batman,Kobin,Unknown,12/02/2007,12/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116486,National authorities,37.79972,41.01667,Asia,Turkey,Batman,Bediyan,Unknown,13/02/2007,13/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116482,OIE,17.91,102.66,Asia,Lao People's Democratic Republic,Vientiane capital,"Sisattanak, Phonpapaothong 1",Unknown,03/02/2007,19/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",1000,100,100,,,,,,
116470,National authorities,37.85,40.66667,Asia,Turkey,Diyarbakir,Bismil,Unknown,15/02/2007,15/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",370,1,1,,,,,,
116466,National authorities,37.85,40.66667,Asia,Turkey,Diyarbakir,Bismil,Unknown,15/02/2007,15/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116462,National authorities,38.0,41.14972,Asia,Turkey,Diyarbakir,Cigil,Unknown,15/02/2007,15/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,20,,,,,,
116458,Media,-3.0,139.5,Asia,Indonesia,Papua,"Sukarnapura, Kabupaten",Unknown,15/02/2007,15/02/2007,Denied,Influenza - Avian,HPAI,"domestic, chicken",,7,7,,,,,,
116454,OIE,18.33306,103.0,Asia,Lao People's Democratic Republic,Bolikhamxai,Viangchan,Unknown,13/02/2007,13/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",1054,112,112,,,,,,
116439,National authorities,55.42,37.4825,Europe,Russian Federation,Moskovskaya Oblast,Podolsk-Dubrovitsy,Unknown,17/02/2007,17/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,44,,,,,,
116323,Media,37.76444,30.55222,Asia,Turkey,Isparta,Isparta,Unknown,13/02/2007,13/02/2007,Denied,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116294,OIE,38.14194,41.08056,Asia,Turkey,Diyarbakir,Silvan,Unknown,05/02/2007,05/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",340,3,3,331,,,,,
116264,National authorities,11.67833,10.19194,Africa,Nigeria,Bauchi,Azare (Bauchi),Unknown,09/02/2007,09/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
116260,National authorities,22.31667,114.16667,Asia,"Hong Kong, SAR",Administrative unit not available,Mong Kok,Unknown,10/02/2007,10/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, unspecified bird",,2,2,,,,,,
116256,National authorities,37.07778,127.27611,Asia,Republic of Korea,Kyonggi-do,Anseong,Unknown,10/02/2007,10/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",133000,1188,1188,131812,,,,,
116252,OIE,33.66667,73.16667,Asia,Pakistan,Islamabad,Islamabad,Unknown,10/02/2007,10/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",20,5,1,,,,,,
116171,OIE,37.64361,41.30556,Asia,Turkey,Batman,Bagazkoy,Unknown,06/02/2007,06/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",993,200,80,,,,,,
116166,OIE,36.18083,140.365,Asia,Japan,Ibaraki,Ogawa town (Ibaraki Prefecture),Unknown,31/10/2005,31/10/2005,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, chicken",82000,,,,,,,,
116093,OIE,34.5,73.25,Asia,Pakistan,North-West Frontier,Mansehra District,Unknown,06/02/2007,06/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",40,20,18,22,,,,,
116086,National authorities,29.30321,30.571836,Africa,Egypt,Fayoum,Al Fayyum (fayoum),Centroid Admin1,25/01/2007,25/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
116081,OIE,33.6,73.06667,Asia,Pakistan,Punjab,Rawalpindi ,Unknown,06/02/2007,06/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",187,120,10,87,,,,,
116046,International reference laboratory,6.45306,3.39583,Africa,Nigeria,Lagos,Lagos,Unknown,16/01/2007,03/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
116039,International reference laboratory,52.48306,1.75,Europe,U.K. of Great Britain and Northern Ireland,England,Lowestoft,Unknown,27/01/2007,02/02/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",159000,7000,2500,4500,,,,,
115984,OIE,14.61889,100.28889,Asia,Thailand,Ang Thong,Village in Samko,Unknown,31/01/2007,31/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",16,6,6,10,,,,,
115964,National authorities,9.93306,13.21667,Africa,Nigeria,Adamawa,Girei,Unknown,29/01/2007,29/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
115954,National authorities,12.36,9.98556,Africa,Nigeria,Jigawa,Auyo (Jigawa state),Unknown,29/01/2007,29/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
115947,National authorities,22.33306,114.18306,Asia,"Hong Kong, SAR",Administrative unit not available,Kowloon,Unknown,24/01/2007,24/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, unspecified bird",,2,2,,,,,,
115929,National authorities,46.1,38.25778,Europe,Russian Federation,Krasnodarskiy Kray,Borodinskaya,Unknown,29/01/2007,30/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
115922,National authorities,44.63417,40.73556,Europe,Russian Federation,Krasnodarskiy Kray,Labinsk (Krasnodar region),Unknown,29/01/2007,30/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
115894,International reference laboratory,46.54972,20.33306,Europe,Hungary,Csongrad,Ordongos (Csongrad County),Unknown,29/01/2007,29/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, goose",,,,,,,,,
115892,National authorities,32.06861,131.48778,Asia,Japan,Miyazaki,Shintomi town (Miyazaki Prefecture),Unknown,30/01/2007,30/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",93000,300,300,92700,,,,,
115886,National authorities,44.63417,40.73556,Europe,Russian Federation,Krasnodarskiy Kray,Labinsk (Krasnodar region),Unknown,29/01/2007,30/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
115819,OIE,34.79111,133.61639,Asia,Japan,Okayama,Takahashi city (Okayama Prefecture),Unknown,29/01/2007,29/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",12000,63,63,11937,,,,,
115573,National authorities,12.05,8.51667,Africa,Nigeria,Kano,Kano,Unknown,24/01/2007,24/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
115517,FAO officer,32.41667,131.61667,Asia,Japan,Miyazaki,Hyuga,Unknown,23/01/2007,23/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",52500,3169,3169,49331,,,,,
115507,OIE,46.66667,20.31667,Europe,Hungary,Csongrad,Szentes,Unknown,23/01/2007,23/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, goose",,,,,,,,,
115504,National authorities,6.86667,7.38333,Africa,Nigeria,Enugu,Nsukka,Unknown,23/01/2007,23/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,700,700,,,,,,
115482,National authorities,22.33306,114.15,Asia,"Hong Kong, SAR",Administrative unit not available,Shan Shin Po,Unknown,16/01/2007,16/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, unspecified bird",,1,1,,,,,,
115476,National authorities,22.33306,114.15,Asia,"Hong Kong, SAR",Administrative unit not available,Shan Shin Po,Unknown,16/01/2007,16/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, unspecified bird",,1,1,,,,,,
115469,National authorities,22.33306,114.2,Asia,"Hong Kong, SAR",Administrative unit not available,San Po Kong,Unknown,15/01/2007,15/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, unspecified bird",,1,1,,,,,,
115345,OIE,17.91667,102.29972,Asia,Thailand,Udon Thani,"Si Chiang Mai, Amphoe",Unknown,20/01/2007,21/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,230,,,,,,
115338,OIE,36.80639,127.15222,Asia,Republic of Korea,Chungchongnam-do,Cheonan,Unknown,20/01/2007,20/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
115152,National authorities,29.08306,31.0,Africa,Egypt,Beni Suef,Beni Suef,Unknown,16/01/2007,16/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
115024,National authorities,8.83306,7.16667,Africa,Nigeria,Abuja,Federal Capital Territory,Unknown,08/01/2007,08/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",40,,35,,,,,,
115020,National authorities,12.25,7.5,Africa,Nigeria,Katsina,Katsina State,Unknown,16/01/2007,16/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
115014,National authorities,13.0475,5.21667,Africa,Nigeria,Sokoto,Sokoto,Unknown,16/01/2007,16/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
115008,National authorities,10.51667,7.43333,Africa,Nigeria,Kaduna,Kaduna,Unknown,13/12/2006,13/12/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
114992,National authorities,9.91667,8.9,Africa,Nigeria,Plateau,Jos,Unknown,02/01/2007,02/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
114986,National authorities,8.75,9.25,Africa,Nigeria,Plateau,Plateau State,Unknown,27/12/2006,27/12/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
114977,National authorities,10.31583,9.84417,Africa,Nigeria,Bauchi,Bauchi,Unknown,23/12/2006,23/12/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, turkey",5500,,4000,,,,,,
114970,National authorities,6.5,6.0,Africa,Nigeria,Edo,Edo State,Unknown,21/12/2006,21/12/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2500,,946,,,,,,
114967,National authorities,11.84972,13.15,Africa,Nigeria,Borno,Maidugari,Unknown,14/12/2006,14/12/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
114963,National authorities,11.84972,13.15,Africa,Nigeria,Borno,Maidugari,Unknown,14/12/2006,14/12/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
114953,National authorities,12.09972,8.75,Africa,Nigeria,Kano,Gezawa,Unknown,26/12/2006,16/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3000,1300,156,,,,,,
114947,National authorities,12.08306,8.5,Africa,Nigeria,Kano,Ungogo,Unknown,04/12/2006,17/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, goose, domestic, chicken, domestic, turkey",364,,,,,,,,
114911,National authorities,-0.14429,100.63708,Asia,Indonesia,Sumatera Barat,Jakarta,Unknown,03/01/2007,12/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
114900,OIE,16.91667,100.5,Asia,Thailand,Phitsanulok,Pitsanuloke,Unknown,15/01/2007,15/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2100,130,100,1970,,,,,
114895,National authorities,22.33028,114.16806,Asia,"Hong Kong, SAR",Administrative unit not available,Mission Hill (Shep Kip Mei),Unknown,12/01/2007,12/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, unspecified bird",,1,1,,,,,,
114831,National authorities,31.85556,131.38972,Asia,Japan,Miyazaki,Kiyotake town,Unknown,11/01/2007,11/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",12000,750,750,,,,,,
114825,Media,39.60028,47.14917,Asia,Azerbaijan,Yukhari Garabakh,Fizuli,Unknown,10/01/2007,10/01/2007,Denied,Influenza - Avian,HPAI,"domestic, chicken",,,,,,,,,
114814,National authorities,8.98306,7.43306,Africa,Nigeria,Abuja,Galadima,Unknown,27/11/2006,27/11/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4610,,,,,,,,
114808,National authorities,10.18306,8.86667,Africa,Nigeria,Plateau,Jere,Unknown,09/11/2006,09/11/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,200,80,,,,,,
114802,National authorities,11.84972,13.15,Africa,Nigeria,Borno,Maidugari,Unknown,06/11/2006,09/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,250,90,160,,,,,
114795,International reference laboratory,-6.1780556,106.63,Asia,Indonesia,Banten,Tangerang,Unknown,01/01/2007,10/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,2,1
114618,OIE,22.26825087,104.89528374,Asia,Viet Nam,Ha Giang,Tt Vinh Tuy,Centroid Locality,30/12/2006,04/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",37,18,18,19,,,,,
114543,OIE,35.80167,126.88889,Asia,Republic of Korea,Chollabuk-do,Kimje,Unknown,22/12/2006,22/12/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",290000,3720,3720,286280,,,,,
114535,International reference laboratory,-6.158497,106.747053,Asia,Indonesia,Dki Jakarta,Jakarta Barat (West Jakarta),Centroid Locality,31/12/2006,07/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
114515,National authorities,22.27583,114.18222,Asia,"Hong Kong, SAR",Administrative unit not available,Leighton road (Causeway bay),Unknown,03/01/2007,03/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, unspecified bird",,,,,,,,,
114416,National authorities,30.79,31.03,Africa,Egypt,Gharbia,Zefta,Unknown,16/12/2006,25/01/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",6,,3,,,,,,
114402,National authorities,22.779675,104.959185,Asia,Viet Nam,Ha Giang,Ha Giang,Centroid Admin1,24/12/2006,24/12/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,450,,,,,,
114350,OIE,36.85556,126.95278,Asia,Republic of Korea,Chungchongnam-do,Asan,Unknown,21/12/2006,21/12/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",10000,,1,,,,,,
114332,Media,59.89444,30.26417,Europe,Russian Federation,Sankt-peterburg,Peterburg,Unknown,18/12/2006,18/12/2006,Denied,Influenza - Avian,HPAI,"wild, goose",,2,2,,,,,,
114324,Media,48.0,5.43306,Europe,France,Champagne-Ardenne,Sarrey,Unknown,16/12/2006,18/12/2006,Denied,Influenza - Avian,HPAI,"domestic, chicken",,,4000,,,,,,
114219,International reference laboratory,5.34111,-5.97194,Africa,Côte d'Ivoire,Bas Sassandra,Abidjan,Unknown,09/11/2006,28/11/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",,2,,,,,,,
114211,OIE,35.98306,127.04972,Asia,Republic of Korea,Chollabuk-do,Iksan,Unknown,26/11/2006,28/11/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",12000,400,400,,11600,,,,
114201,OIE,35.98306,127.04972,Asia,Republic of Korea,Chollabuk-do,Iksan,Unknown,22/11/2006,26/11/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",13300,6500,6500,6800,,,,,
114152,OIE,13.81667,100.05,Asia,Thailand,Nakhon Pathom,Nakhon Pathom,Unknown,24/07/2006,17/11/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
114146,OIE,16.25,100.41667,Asia,Thailand,Phichit,Phichit ,Unknown,24/07/2006,17/11/2006,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
114135,National authorities,-0.62,100.56,Asia,Indonesia,Sumatera Barat,Solok,Unknown,17/05/2006,14/09/2006,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,
114130,National authorities,-6.81,107.0,Asia,Indonesia,Jawa Barat,East Bekasi,Unknown,04/03/2006,14/09/2006,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
114113,National authorities,-6.81,107.0,Asia,Indonesia,Jawa Barat,Karawang,Unknown,07/11/2006,14/11/2006,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
114107,National authorities,-0.14429,100.63708,Asia,Indonesia,Sumatera Barat,Tangarang,Unknown,07/11/2006,14/11/2006,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
